,id,published,updated,version,primary_category,all_categories,arxiv_path,http_link
125,1310.1032,2013-10-03T16:49:55Z,2013-10-03T16:49:55Z,1,cs.AR,"['cs.AR', 'cond-mat.dis-nn', 'cond-mat.stat-mech', 'physics.comp-ph']",arxiv/pdf/1310/1310.1032v1.pdf,http://export.arxiv.org/pdf/1310.1032v1.pdf
126,1310.4231,2013-10-16T00:41:12Z,2013-10-16T00:41:12Z,1,cs.AR,['cs.AR'],arxiv/pdf/1310/1310.4231v1.pdf,http://export.arxiv.org/pdf/1310.4231v1.pdf
127,1310.4349,2013-10-16T12:31:01Z,2013-10-23T12:43:36Z,2,cs.IT,"['cs.IT', 'cs.AR', 'cs.DM', 'cs.ET', 'math.IT', '94B35, 68P30', 'E.4']",arxiv/pdf/1310/1310.4349v2.pdf,http://export.arxiv.org/pdf/1310.4349v2.pdf
128,1311.1667,2013-11-07T13:15:11Z,2013-11-07T13:15:11Z,1,cs.AR,['cs.AR'],arxiv/pdf/1311/1311.1667v1.pdf,http://export.arxiv.org/pdf/1311.1667v1.pdf
129,1312.2976,2013-12-10T21:39:01Z,2013-12-10T21:39:01Z,1,cs.AR,['cs.AR'],arxiv/pdf/1312/1312.2976v1.pdf,http://export.arxiv.org/pdf/1312.2976v1.pdf
130,1401.1003,2014-01-06T07:36:13Z,2014-01-06T07:36:13Z,1,cs.AR,['cs.AR'],arxiv/pdf/1401/1401.1003v1.pdf,http://export.arxiv.org/pdf/1401.1003v1.pdf
131,1401.2732,2014-01-13T07:19:52Z,2014-01-13T07:19:52Z,1,cs.AR,['cs.AR'],arxiv/pdf/1401/1401.2732v1.pdf,http://export.arxiv.org/pdf/1401.2732v1.pdf
132,1401.3421,2014-01-15T03:25:41Z,2014-01-15T03:25:41Z,1,cs.AR,"['cs.AR', 'cs.CR']",arxiv/pdf/1401/1401.3421v1.pdf,http://export.arxiv.org/pdf/1401.3421v1.pdf
133,1401.4891,2014-01-20T13:20:58Z,2014-01-20T13:20:58Z,1,cs.AR,['cs.AR'],arxiv/pdf/1401/1401.4891v1.pdf,http://export.arxiv.org/pdf/1401.4891v1.pdf
134,1401.6370,2014-01-24T15:14:52Z,2014-01-24T15:14:52Z,1,cs.AR,['cs.AR'],arxiv/pdf/1401/1401.6370v1.pdf,http://export.arxiv.org/pdf/1401.6370v1.pdf
135,1401.6375,2014-01-24T15:29:06Z,2014-01-24T15:29:06Z,1,cs.AR,"['cs.AR', 'cs.CR']",arxiv/pdf/1401/1401.6375v1.pdf,http://export.arxiv.org/pdf/1401.6375v1.pdf
136,1402.2435,2014-02-11T10:37:37Z,2014-02-11T10:37:37Z,1,cs.AR,['cs.AR'],arxiv/pdf/1402/1402.2435v1.pdf,http://export.arxiv.org/pdf/1402.2435v1.pdf
137,1402.2536,2014-02-11T15:51:52Z,2014-02-11T15:51:52Z,1,cs.AR,['cs.AR'],arxiv/pdf/1402/1402.2536v1.pdf,http://export.arxiv.org/pdf/1402.2536v1.pdf
138,1402.2890,2014-02-12T16:43:46Z,2014-02-12T16:43:46Z,1,cs.AR,['cs.AR'],arxiv/pdf/1402/1402.2890v1.pdf,http://export.arxiv.org/pdf/1402.2890v1.pdf
139,1402.2899,2014-02-12T17:03:22Z,2014-02-12T17:03:22Z,1,cs.AR,['cs.AR'],arxiv/pdf/1402/1402.2899v1.pdf,http://export.arxiv.org/pdf/1402.2899v1.pdf
140,1402.4914,2014-02-20T07:17:03Z,2014-02-20T07:17:03Z,1,cs.AI,"['cs.AI', 'cs.AR', 'stat.CO']",arxiv/pdf/1402/1402.4914v1.pdf,http://export.arxiv.org/pdf/1402.4914v1.pdf
141,1403.1928,2014-03-08T04:21:39Z,2014-03-08T04:21:39Z,1,cs.AR,['cs.AR'],arxiv/pdf/1403/1403.1928v1.pdf,http://export.arxiv.org/pdf/1403.1928v1.pdf
142,1403.2686,2014-03-11T18:49:18Z,2014-03-11T18:49:18Z,1,cs.AR,['cs.AR'],arxiv/pdf/1403/1403.2686v1.pdf,http://export.arxiv.org/pdf/1403.2686v1.pdf
143,1403.2785,2014-03-12T01:26:16Z,2014-03-12T01:26:16Z,1,cs.AR,['cs.AR'],arxiv/pdf/1403/1403.2785v1.pdf,http://export.arxiv.org/pdf/1403.2785v1.pdf
144,1403.7299,2014-03-28T08:13:20Z,2014-03-28T08:13:20Z,1,cs.AR,['cs.AR'],arxiv/pdf/1403/1403.7299v1.pdf,http://export.arxiv.org/pdf/1403.7299v1.pdf
145,1403.7380,2014-03-28T14:06:17Z,2014-03-28T14:06:17Z,1,cs.AR,['cs.AR'],arxiv/pdf/1403/1403.7380v1.pdf,http://export.arxiv.org/pdf/1403.7380v1.pdf
146,1404.0607,2014-04-02T16:41:11Z,2014-04-02T16:41:11Z,1,cs.ET,"['cs.ET', 'cs.AR']",arxiv/pdf/1404/1404.0607v1.pdf,http://export.arxiv.org/pdf/1404.0607v1.pdf
147,1404.3381,2014-04-13T13:07:36Z,2014-04-13T13:07:36Z,1,cs.AR,['cs.AR'],arxiv/pdf/1404/1404.3381v1.pdf,http://export.arxiv.org/pdf/1404.3381v1.pdf
148,1404.5885,2014-04-22T12:38:22Z,2014-04-22T12:38:22Z,1,cs.AR,['cs.AR'],arxiv/pdf/1404/1404.5885v1.pdf,http://export.arxiv.org/pdf/1404.5885v1.pdf
149,1405.2907,2014-05-12T16:39:44Z,2014-05-12T16:39:44Z,1,cs.AR,"['cs.AR', 'cs.DC']",arxiv/pdf/1405/1405.2907v1.pdf,http://export.arxiv.org/pdf/1405.2907v1.pdf
150,1406.1886,2014-06-07T11:23:31Z,2014-06-07T11:23:31Z,1,cs.AR,"['cs.AR', '68Mxx', 'K.2; B.0']",arxiv/pdf/1406/1406.1886v1.pdf,http://export.arxiv.org/pdf/1406.1886v1.pdf
151,1406.3568,2014-06-13T15:27:05Z,2014-06-13T15:27:05Z,1,physics.ins-det,"['physics.ins-det', 'cs.AR']",arxiv/pdf/1406/1406.3568v1.pdf,http://export.arxiv.org/pdf/1406.3568v1.pdf
152,1407.6342,2014-07-15T06:40:49Z,2014-07-15T06:40:49Z,1,cs.SE,"['cs.SE', 'cs.AR']",arxiv/pdf/1407/1407.6342v1.pdf,http://export.arxiv.org/pdf/1407.6342v1.pdf
153,1408.0982,2014-08-05T14:19:21Z,2014-08-05T14:19:21Z,1,cs.AR,['cs.AR'],arxiv/pdf/1408/1408.0982v1.pdf,http://export.arxiv.org/pdf/1408.0982v1.pdf
154,1409.8018,2014-09-29T08:06:04Z,2014-09-29T08:06:04Z,1,cs.AR,['cs.AR'],arxiv/pdf/1409/1409.8018v1.pdf,http://export.arxiv.org/pdf/1409.8018v1.pdf
155,1409.8020,2014-09-29T08:14:15Z,2014-09-29T08:14:15Z,1,cs.AR,['cs.AR'],arxiv/pdf/1409/1409.8020v1.pdf,http://export.arxiv.org/pdf/1409.8020v1.pdf
156,1410.7560,2014-10-28T09:11:21Z,2014-10-28T09:11:21Z,1,cs.AR,['cs.AR'],arxiv/pdf/1410/1410.7560v1.pdf,http://export.arxiv.org/pdf/1410.7560v1.pdf
157,1410.8772,2014-10-30T08:29:11Z,2014-10-30T08:29:11Z,1,cs.AR,"['cs.AR', 'cs.DC', 'cs.MS']",arxiv/pdf/1410/1410.8772v1.pdf,http://export.arxiv.org/pdf/1410.8772v1.pdf
158,1412.3224,2014-12-10T08:43:27Z,2014-12-10T08:43:27Z,1,cs.AR,"['cs.AR', 'C.1.4']",arxiv/pdf/1412/1412.3224v1.pdf,http://export.arxiv.org/pdf/1412.3224v1.pdf
159,1412.6067,2014-12-17T16:40:03Z,2014-12-17T16:40:03Z,1,cs.CR,"['cs.CR', 'cs.AR']",arxiv/pdf/1412/1412.6067v1.pdf,http://export.arxiv.org/pdf/1412.6067v1.pdf
160,1501.00579,2015-01-03T16:55:01Z,2015-01-03T16:55:01Z,1,cs.AR,['cs.AR'],arxiv/pdf/1501/1501.00579v1.pdf,http://export.arxiv.org/pdf/1501.00579v1.pdf
161,1502.01237,2015-02-04T15:43:55Z,2015-02-04T15:43:55Z,1,cs.AR,['cs.AR'],arxiv/pdf/1502/1502.01237v1.pdf,http://export.arxiv.org/pdf/1502.01237v1.pdf
162,1503.02304,2015-03-08T18:06:37Z,2015-03-08T18:06:37Z,1,cs.CR,"['cs.CR', 'cs.AR']",arxiv/pdf/1503/1503.02304v1.pdf,http://export.arxiv.org/pdf/1503.02304v1.pdf
163,1503.03166,2015-03-08T18:23:32Z,2015-03-08T18:23:32Z,1,cs.AR,['cs.AR'],arxiv/pdf/1503/1503.03166v1.pdf,http://export.arxiv.org/pdf/1503.03166v1.pdf
164,1503.03169,2015-03-10T09:38:51Z,2015-03-10T09:38:51Z,1,cs.AR,['cs.AR'],arxiv/pdf/1503/1503.03169v1.pdf,http://export.arxiv.org/pdf/1503.03169v1.pdf
165,1503.02986,2015-03-10T16:54:39Z,2015-05-11T17:44:13Z,3,cs.AR,"['cs.AR', 'cs.IT', 'math.IT']",arxiv/pdf/1503/1503.02986v3.pdf,http://export.arxiv.org/pdf/1503.02986v3.pdf
166,1503.04628,2015-03-16T12:45:04Z,2015-03-16T12:45:04Z,1,cs.AR,['cs.AR'],arxiv/pdf/1503/1503.04628v1.pdf,http://export.arxiv.org/pdf/1503.04628v1.pdf
167,1503.05694,2015-03-19T10:21:42Z,2015-06-05T07:28:13Z,2,cs.AR,['cs.AR'],arxiv/pdf/1503/1503.05694v2.pdf,http://export.arxiv.org/pdf/1503.05694v2.pdf
168,1503.08659,2015-03-30T13:02:53Z,2017-01-17T21:53:09Z,3,cs.AR,"['cs.AR', 'cs.CC', 'cs.DC', 'B.2.4']",arxiv/pdf/1503/1503.08659v3.pdf,http://export.arxiv.org/pdf/1503.08659v3.pdf
169,1504.04586,2015-04-17T17:27:27Z,2015-04-17T17:27:27Z,1,cs.AR,['cs.AR'],arxiv/pdf/1504/1504.04586v1.pdf,http://export.arxiv.org/pdf/1504.04586v1.pdf
170,1504.06357,2015-04-23T22:36:46Z,2015-04-23T22:36:46Z,1,cs.DC,"['cs.DC', 'cs.AR', 'cs.DS']",arxiv/pdf/1504/1504.06357v1.pdf,http://export.arxiv.org/pdf/1504.06357v1.pdf
171,1505.02211,2015-05-09T00:11:31Z,2015-08-25T02:19:49Z,2,cs.AR,"['cs.AR', 'cs.CR']",arxiv/pdf/1505/1505.02211v2.pdf,http://export.arxiv.org/pdf/1505.02211v2.pdf
172,1505.04569,2015-05-18T09:32:11Z,2015-05-18T09:32:11Z,1,cs.AR,['cs.AR'],arxiv/pdf/1505/1505.04569v1.pdf,http://export.arxiv.org/pdf/1505.04569v1.pdf
173,1505.07502,2015-05-27T22:07:28Z,2015-05-27T22:07:28Z,1,cs.AR,['cs.AR'],arxiv/pdf/1505/1505.07502v1.pdf,http://export.arxiv.org/pdf/1505.07502v1.pdf
174,1506.03160,2015-06-10T04:14:29Z,2015-06-10T04:14:29Z,1,cs.AR,['cs.AR'],arxiv/pdf/1506/1506.03160v1.pdf,http://export.arxiv.org/pdf/1506.03160v1.pdf
175,1506.03181,2015-06-10T06:14:33Z,2015-08-31T18:28:46Z,2,cs.AR,['cs.AR'],arxiv/pdf/1506/1506.03181v2.pdf,http://export.arxiv.org/pdf/1506.03181v2.pdf
176,1506.03186,2015-06-10T06:57:55Z,2015-08-31T18:21:08Z,2,cs.AR,['cs.AR'],arxiv/pdf/1506/1506.03186v2.pdf,http://export.arxiv.org/pdf/1506.03186v2.pdf
177,1508.06811,2015-08-27T11:37:36Z,2015-08-27T11:37:36Z,1,cs.AR,['cs.AR'],arxiv/pdf/1508/1508.06811v1.pdf,http://export.arxiv.org/pdf/1508.06811v1.pdf
178,1509.00040,2015-08-27T12:23:57Z,2015-08-27T12:23:57Z,1,cs.AR,"['cs.AR', 'cs.CE', 'cs.DC', 'cs.PL']",arxiv/pdf/1509/1509.00040v1.pdf,http://export.arxiv.org/pdf/1509.00040v1.pdf
179,1508.07123,2015-08-28T08:33:15Z,2015-08-28T08:33:15Z,1,cs.AR,"['cs.AR', 'cs.DC', 'cs.RO']",arxiv/pdf/1508/1508.07123v1.pdf,http://export.arxiv.org/pdf/1508.07123v1.pdf
180,1508.07126,2015-08-28T08:41:38Z,2015-08-28T08:41:38Z,1,cs.AR,"['cs.AR', 'cs.PF']",arxiv/pdf/1508/1508.07126v1.pdf,http://export.arxiv.org/pdf/1508.07126v1.pdf
181,1509.04618,2015-09-11T16:38:57Z,2015-09-11T16:38:57Z,1,cs.AR,['cs.AR'],arxiv/pdf/1509/1509.04618v1.pdf,http://export.arxiv.org/pdf/1509.04618v1.pdf
182,1509.03740,2015-09-12T13:03:04Z,2015-09-12T13:03:04Z,1,cs.AR,['cs.AR'],arxiv/pdf/1509/1509.03740v1.pdf,http://export.arxiv.org/pdf/1509.03740v1.pdf
183,1509.06891,2015-09-23T09:02:49Z,2015-09-23T09:02:49Z,1,cs.AR,['cs.AR'],arxiv/pdf/1509/1509.06891v1.pdf,http://export.arxiv.org/pdf/1509.06891v1.pdf
184,1509.08111,2015-09-27T17:32:42Z,2015-11-22T13:28:24Z,3,cs.AR,['cs.AR'],arxiv/pdf/1509/1509.08111v3.pdf,http://export.arxiv.org/pdf/1509.08111v3.pdf
185,1509.08972,2015-09-29T23:16:18Z,2016-08-24T18:30:55Z,2,cs.NE,"['cs.NE', 'cs.AR']",arxiv/pdf/1509/1509.08972v2.pdf,http://export.arxiv.org/pdf/1509.08972v2.pdf
186,1509.09249,2015-09-30T16:36:32Z,2015-09-30T16:36:32Z,1,cs.AR,['cs.AR'],arxiv/pdf/1509/1509.09249v1.pdf,http://export.arxiv.org/pdf/1509.09249v1.pdf
187,1511.01946,2015-11-05T23:00:13Z,2015-11-05T23:00:13Z,1,cs.AR,['cs.AR'],arxiv/pdf/1511/1511.01946v1.pdf,http://export.arxiv.org/pdf/1511.01946v1.pdf
188,1511.06726,2015-11-20T19:10:00Z,2015-11-20T19:10:00Z,1,cs.AR,['cs.AR'],arxiv/pdf/1511/1511.06726v1.pdf,http://export.arxiv.org/pdf/1511.06726v1.pdf
189,1511.09074,2015-11-29T19:42:09Z,2015-11-29T19:42:09Z,1,cs.AR,['cs.AR'],arxiv/pdf/1511/1511.09074v1.pdf,http://export.arxiv.org/pdf/1511.09074v1.pdf
190,1511.09085,2015-11-29T20:27:15Z,2015-12-01T06:37:12Z,2,cs.ET,"['cs.ET', 'cs.AR']",arxiv/pdf/1511/1511.09085v2.pdf,http://export.arxiv.org/pdf/1511.09085v2.pdf
191,1512.01581,2015-12-04T22:10:23Z,2015-12-04T22:10:23Z,1,cs.CR,"['cs.CR', 'cs.AR']",arxiv/pdf/1512/1512.01581v1.pdf,http://export.arxiv.org/pdf/1512.01581v1.pdf
192,1601.00894,2016-01-05T16:29:17Z,2016-01-07T12:12:42Z,2,cs.AR,"['cs.AR', 'cs.DC']",arxiv/pdf/1601/1601.00894v2.pdf,http://export.arxiv.org/pdf/1601.00894v2.pdf
193,1601.01463,2016-01-07T10:12:25Z,2016-01-07T10:12:25Z,1,cs.AR,['cs.AR'],arxiv/pdf/1601/1601.01463v1.pdf,http://export.arxiv.org/pdf/1601.01463v1.pdf
194,1602.00722,2016-02-01T21:43:40Z,2016-02-01T21:43:40Z,1,cs.AR,['cs.AR'],arxiv/pdf/1602/1602.00722v1.pdf,http://export.arxiv.org/pdf/1602.00722v1.pdf
195,1602.01329,2016-02-03T15:02:05Z,2016-02-03T15:02:05Z,1,cs.AR,['cs.AR'],arxiv/pdf/1602/1602.01329v1.pdf,http://export.arxiv.org/pdf/1602.01329v1.pdf
196,1602.01348,2016-02-03T15:57:59Z,2016-02-03T15:57:59Z,1,cs.AR,['cs.AR'],arxiv/pdf/1602/1602.01348v1.pdf,http://export.arxiv.org/pdf/1602.01348v1.pdf
197,1602.02517,2016-02-08T10:28:44Z,2016-02-08T10:28:44Z,1,cs.AR,"['cs.AR', 'cs.PF']",arxiv/pdf/1602/1602.02517v1.pdf,http://export.arxiv.org/pdf/1602.02517v1.pdf
198,1602.04414,2016-02-14T04:42:19Z,2016-02-14T04:42:19Z,1,cs.AR,['cs.AR'],arxiv/pdf/1602/1602.04414v1.pdf,http://export.arxiv.org/pdf/1602.04414v1.pdf
199,1602.06038,2016-02-19T03:49:44Z,2016-02-19T03:49:44Z,1,cs.SE,"['cs.SE', 'cs.AR']",arxiv/pdf/1602/1602.06038v1.pdf,http://export.arxiv.org/pdf/1602.06038v1.pdf
200,1603.02580,2016-03-07T19:22:13Z,2018-02-21T16:10:19Z,4,cs.CC,"['cs.CC', 'cs.AR', 'cs.DC']",arxiv/pdf/1603/1603.02580v4.pdf,http://export.arxiv.org/pdf/1603.02580v4.pdf
201,1603.04094,2016-03-10T06:32:36Z,2016-03-10T06:32:36Z,1,cs.AR,['cs.AR'],arxiv/pdf/1603/1603.04094v1.pdf,http://export.arxiv.org/pdf/1603.04094v1.pdf
202,1603.07962,2016-03-25T17:11:33Z,2016-03-25T17:11:33Z,1,cs.AR,['cs.AR'],arxiv/pdf/1603/1603.07962v1.pdf,http://export.arxiv.org/pdf/1603.07962v1.pdf
203,1603.07964,2016-03-25T17:14:55Z,2016-03-25T17:14:55Z,1,cs.AR,['cs.AR'],arxiv/pdf/1603/1603.07964v1.pdf,http://export.arxiv.org/pdf/1603.07964v1.pdf
204,1603.08454,2016-03-28T17:39:23Z,2016-03-28T17:39:23Z,1,cs.AR,['cs.AR'],arxiv/pdf/1603/1603.08454v1.pdf,http://export.arxiv.org/pdf/1603.08454v1.pdf
205,1604.01789,2016-04-06T20:04:56Z,2020-09-27T00:31:25Z,3,q-bio.GN,"['q-bio.GN', 'cs.AR', 'cs.DS']",arxiv/pdf/1604/1604.01789v3.pdf,http://export.arxiv.org/pdf/1604.01789v3.pdf
206,1604.03062,2016-04-11T18:44:27Z,2016-06-23T23:28:33Z,2,cs.AR,"['cs.AR', 'B.8.1']",arxiv/pdf/1604/1604.03062v2.pdf,http://export.arxiv.org/pdf/1604.03062v2.pdf
207,1604.04006,2016-04-14T01:01:41Z,2016-04-14T01:01:41Z,1,cs.AR,['cs.AR'],arxiv/pdf/1604/1604.04006v1.pdf,http://export.arxiv.org/pdf/1604.04006v1.pdf
208,1604.05897,2016-04-20T11:18:06Z,2016-04-26T14:28:28Z,2,cs.ET,"['cs.ET', 'cs.AR', 'cs.DC']",arxiv/pdf/1604/1604.05897v2.pdf,http://export.arxiv.org/pdf/1604.05897v2.pdf
209,1605.03770,2016-05-12T11:50:33Z,2017-11-08T06:55:38Z,2,cs.AR,['cs.AR'],arxiv/pdf/1605/1605.03770v2.pdf,http://export.arxiv.org/pdf/1605.03770v2.pdf
210,1605.03771,2016-05-12T11:54:44Z,2017-11-08T06:51:57Z,2,cs.AR,['cs.AR'],arxiv/pdf/1605/1605.03771v2.pdf,http://export.arxiv.org/pdf/1605.03771v2.pdf
211,1606.03717,2016-06-12T14:26:01Z,2016-06-12T14:26:01Z,1,cs.AR,['cs.AR'],arxiv/pdf/1606/1606.03717v1.pdf,http://export.arxiv.org/pdf/1606.03717v1.pdf
212,1606.05416,2016-06-17T04:34:34Z,2016-06-17T04:34:34Z,1,cs.PL,"['cs.PL', 'cs.AR']",arxiv/pdf/1606/1606.05416v1.pdf,http://export.arxiv.org/pdf/1606.05416v1.pdf
213,1606.05487,2016-06-17T11:48:29Z,2017-02-24T08:46:12Z,4,cs.AR,"['cs.AR', 'cs.CV', 'cs.NE']",arxiv/pdf/1606/1606.05487v4.pdf,http://export.arxiv.org/pdf/1606.05487v4.pdf
214,1606.05933,2016-06-20T00:57:30Z,2016-06-20T00:57:30Z,1,cs.AR,['cs.AR'],arxiv/pdf/1606/1606.05933v1.pdf,http://export.arxiv.org/pdf/1606.05933v1.pdf
215,1606.06452,2016-06-21T07:25:05Z,2016-06-21T07:25:05Z,1,cs.AR,['cs.AR'],arxiv/pdf/1606/1606.06452v1.pdf,http://export.arxiv.org/pdf/1606.06452v1.pdf
216,1606.06483,2016-06-21T09:00:33Z,2016-06-21T09:00:33Z,1,cs.AR,['cs.AR'],arxiv/pdf/1606/1606.06483v1.pdf,http://export.arxiv.org/pdf/1606.06483v1.pdf
217,1606.08686,2016-06-28T13:19:10Z,2016-06-28T13:19:10Z,1,cs.AR,['cs.AR'],arxiv/pdf/1606/1606.08686v1.pdf,http://export.arxiv.org/pdf/1606.08686v1.pdf
218,1607.00064,2016-06-30T22:10:13Z,2018-04-12T05:36:34Z,2,cs.AR,['cs.AR'],arxiv/pdf/1607/1607.00064v2.pdf,http://export.arxiv.org/pdf/1607.00064v2.pdf
219,1607.03238,2016-07-12T06:45:08Z,2017-02-12T06:50:55Z,5,cs.AR,['cs.AR'],arxiv/pdf/1607/1607.03238v5.pdf,http://export.arxiv.org/pdf/1607.03238v5.pdf
220,1607.04549,2016-07-15T15:16:03Z,2017-01-18T14:38:51Z,2,cs.DC,"['cs.DC', 'cs.AR', 'cs.SE']",arxiv/pdf/1607/1607.04549v2.pdf,http://export.arxiv.org/pdf/1607.04549v2.pdf
221,1607.08523,2016-07-28T16:33:31Z,2016-07-28T16:33:31Z,1,cs.AR,"['cs.AR', 'cs.ET']",arxiv/pdf/1607/1607.08523v1.pdf,http://export.arxiv.org/pdf/1607.08523v1.pdf
222,1608.01225,2016-08-03T15:40:01Z,2016-08-03T15:40:01Z,1,cs.AR,['cs.AR'],arxiv/pdf/1608/1608.01225v1.pdf,http://export.arxiv.org/pdf/1608.01225v1.pdf
223,1608.05930,2016-08-21T12:45:43Z,2016-08-21T12:45:43Z,1,cs.CR,"['cs.CR', 'cs.AR', 'math.DS', 'nlin.CD']",arxiv/pdf/1608/1608.05930v1.pdf,http://export.arxiv.org/pdf/1608.05930v1.pdf
224,1608.07036,2016-08-25T07:26:33Z,2017-11-08T05:06:03Z,2,cs.AR,"['cs.AR', 'cs.SY']",arxiv/pdf/1608/1608.07036v2.pdf,http://export.arxiv.org/pdf/1608.07036v2.pdf
225,1608.07485,2016-08-26T15:04:20Z,2016-08-26T15:04:20Z,1,cs.AR,"['cs.AR', 'cs.DB']",arxiv/pdf/1608/1608.07485v1.pdf,http://export.arxiv.org/pdf/1608.07485v1.pdf
226,1609.00306,2016-09-01T16:32:54Z,2016-09-01T16:32:54Z,1,cs.AR,['cs.AR'],arxiv/pdf/1609/1609.00306v1.pdf,http://export.arxiv.org/pdf/1609.00306v1.pdf
227,1609.02067,2016-09-07T16:53:40Z,2016-09-07T16:53:40Z,1,cs.AR,"['cs.AR', 'cs.OS']",arxiv/pdf/1609/1609.02067v1.pdf,http://export.arxiv.org/pdf/1609.02067v1.pdf
228,1609.08192,2016-09-15T10:30:00Z,2016-09-15T10:30:00Z,1,cs.IT,"['cs.IT', 'cs.AR', 'math.IT']",arxiv/pdf/1609/1609.08192v1.pdf,http://export.arxiv.org/pdf/1609.08192v1.pdf
229,1609.04569,2016-09-15T10:50:45Z,2016-10-01T15:00:39Z,3,cs.AR,"['cs.AR', 'cs.DC']",arxiv/pdf/1609/1609.04569v3.pdf,http://export.arxiv.org/pdf/1609.04569v3.pdf
230,1609.04913,2016-09-16T06:13:37Z,2016-09-16T06:13:37Z,1,cs.AR,['cs.AR'],arxiv/pdf/1609/1609.04913v1.pdf,http://export.arxiv.org/pdf/1609.04913v1.pdf
231,1610.01832,2016-10-06T12:05:14Z,2016-10-06T12:05:14Z,1,cs.AR,['cs.AR'],arxiv/pdf/1610/1610.01832v1.pdf,http://export.arxiv.org/pdf/1610.01832v1.pdf
232,1610.06385,2016-10-20T12:46:07Z,2016-11-27T14:11:36Z,5,cs.AR,"['cs.AR', 'cs.MS']",arxiv/pdf/1610/1610.06385v5.pdf,http://export.arxiv.org/pdf/1610.06385v5.pdf
233,1610.09604,2016-10-30T05:21:07Z,2017-05-15T20:37:29Z,2,cs.AR,['cs.AR'],arxiv/pdf/1610/1610.09604v2.pdf,http://export.arxiv.org/pdf/1610.09604v2.pdf
234,1610.09761,2016-10-31T02:29:23Z,2016-10-31T02:29:23Z,1,cs.AR,['cs.AR'],arxiv/pdf/1610/1610.09761v1.pdf,http://export.arxiv.org/pdf/1610.09761v1.pdf
235,1611.01571,2016-11-04T23:53:32Z,2017-09-10T09:22:02Z,4,cs.AR,"['cs.AR', 'cs.CR']",arxiv/pdf/1611/1611.01571v4.pdf,http://export.arxiv.org/pdf/1611.01571v4.pdf
236,1611.02450,2016-11-08T09:43:03Z,2016-11-08T09:43:03Z,1,cs.AR,['cs.AR'],arxiv/pdf/1611/1611.02450v1.pdf,http://export.arxiv.org/pdf/1611.02450v1.pdf
237,1611.03099,2016-11-09T21:23:16Z,2016-11-09T21:23:16Z,1,cs.OH,"['cs.OH', 'cs.AR']",arxiv/pdf/1611/1611.03099v1.pdf,http://export.arxiv.org/pdf/1611.03099v1.pdf
238,1611.06078,2016-11-18T13:59:39Z,2016-11-18T13:59:39Z,1,cs.AR,"['cs.AR', 'cs.NI']",arxiv/pdf/1611/1611.06078v1.pdf,http://export.arxiv.org/pdf/1611.06078v1.pdf
239,1611.09446,2016-11-29T00:48:14Z,2016-11-29T00:48:14Z,1,cs.AR,['cs.AR'],arxiv/pdf/1611/1611.09446v1.pdf,http://export.arxiv.org/pdf/1611.09446v1.pdf
240,1611.09988,2016-11-30T03:34:57Z,2016-11-30T03:34:57Z,1,cs.AR,['cs.AR'],arxiv/pdf/1611/1611.09988v1.pdf,http://export.arxiv.org/pdf/1611.09988v1.pdf
241,1612.00445,2016-12-01T17:45:18Z,2017-08-21T20:09:02Z,2,cs.AR,"['cs.AR', 'cs.OS']",arxiv/pdf/1612/1612.00445v2.pdf,http://export.arxiv.org/pdf/1612.00445v2.pdf
242,1612.03182,2016-12-09T21:02:13Z,2016-12-09T21:02:13Z,1,cs.AR,"['cs.AR', 'cs.CY']",arxiv/pdf/1612/1612.03182v1.pdf,http://export.arxiv.org/pdf/1612.03182v1.pdf
243,1612.04277,2016-12-12T01:43:11Z,2016-12-12T01:43:11Z,1,cs.AR,['cs.AR'],arxiv/pdf/1612/1612.04277v1.pdf,http://export.arxiv.org/pdf/1612.04277v1.pdf
244,1612.04197,2016-12-12T09:11:13Z,2016-12-12T09:11:13Z,1,cs.DC,"['cs.DC', 'cs.AR', 'cs.NE']",arxiv/pdf/1612/1612.04197v1.pdf,http://export.arxiv.org/pdf/1612.04197v1.pdf
245,1612.05547,2016-12-16T16:42:28Z,2016-12-16T16:42:28Z,1,cs.AR,['cs.AR'],arxiv/pdf/1612/1612.05547v1.pdf,http://export.arxiv.org/pdf/1612.05547v1.pdf
246,1612.05974,2016-12-18T19:20:42Z,2017-04-23T17:39:09Z,3,cs.AR,"['cs.AR', 'cs.CR', 'cs.LG', 'cs.NE']",arxiv/pdf/1612/1612.05974v3.pdf,http://export.arxiv.org/pdf/1612.05974v3.pdf
247,1701.03836,2017-01-12T17:07:36Z,2017-02-23T17:21:29Z,2,cs.PF,"['cs.PF', 'cs.AR', 'cs.LO']",arxiv/pdf/1701/1701.03836v2.pdf,http://export.arxiv.org/pdf/1701.03836v2.pdf
248,1701.03709,2017-01-13T16:15:53Z,2017-01-13T16:15:53Z,1,cs.DC,"['cs.DC', 'cs.AR', 'cs.OS', '68M20']",arxiv/pdf/1701/1701.03709v1.pdf,http://export.arxiv.org/pdf/1701.03709v1.pdf
249,1701.06382,2017-01-23T13:40:16Z,2017-01-23T13:40:16Z,1,cs.AR,['cs.AR'],arxiv/pdf/1701/1701.06382v1.pdf,http://export.arxiv.org/pdf/1701.06382v1.pdf
250,1702.01067,2017-02-03T16:06:21Z,2017-02-03T16:06:21Z,1,cs.AR,['cs.AR'],arxiv/pdf/1702/1702.01067v1.pdf,http://export.arxiv.org/pdf/1702.01067v1.pdf
